run_id,replicate,analysis_branch,feature_set,model_key,fold,n_train,n_test,n_features,accuracy,f1,precision,sensitivity,specificity,mcc,tp,tn,fp,fn,test_pos,test_neg,auroc,auprc
PILOT-R07-R09-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F4,R09,core_plus_sensitivity,AAC_reference,logistic_regression_l2,4,133,44,20,0.6590909090909091,0.7368421052631579,1.0,0.5833333333333334,1.0,0.45044261646145084,21,8,0,15,36,8,0.8020833333333334,0.9549659480097521
PILOT-R07-R10-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F1,R10,core_plus_sensitivity,AAC_reference,logistic_regression_l2,1,132,45,20,0.6888888888888889,0.7878787878787878,0.896551724137931,0.7027027027027027,0.625,0.2617380656394095,26,5,3,11,37,8,0.7432432432432432,0.9404771373918062
PILOT-R07-R10-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F2,R10,core_plus_sensitivity,AAC_reference,logistic_regression_l2,2,133,44,20,0.8409090909090909,0.8985507246376812,0.9393939393939394,0.8611111111111112,0.75,0.5443310539518174,31,6,2,5,36,8,0.7777777777777777,0.938997832124279
PILOT-R07-R10-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F3,R10,core_plus_sensitivity,AAC_reference,logistic_regression_l2,3,133,44,20,0.5681818181818182,0.6779661016949152,0.8695652173913043,0.5555555555555556,0.625,0.1394227146190205,20,5,3,16,36,8,0.5416666666666667,0.8419174701837673
PILOT-R07-R10-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F4,R10,core_plus_sensitivity,AAC_reference,logistic_regression_l2,4,133,44,20,0.8409090909090909,0.8985507246376812,0.9393939393939394,0.8611111111111112,0.75,0.5443310539518174,31,6,2,5,36,8,0.8611111111111112,0.9717930646548039
PILOT-R07-R01-core_only-AAC_reference-linear_svm-F1,R01,core_only,AAC_reference,linear_svm,1,129,45,20,0.6888888888888889,0.78125,0.9259259259259259,0.6756756756756757,0.75,0.33220529851337466,25,6,2,12,37,8,0.6959459459459459,0.9197696949561862
PILOT-R07-R01-core_only-AAC_reference-linear_svm-F2,R01,core_only,AAC_reference,linear_svm,2,131,43,20,0.6511627906976745,0.7540983606557377,0.92,0.6388888888888888,0.7142857142857143,0.2642916725578419,23,5,2,13,36,7,0.7222222222222223,0.9389555955047907
PILOT-R07-R01-core_only-AAC_reference-linear_svm-F3,R01,core_only,AAC_reference,linear_svm,3,131,43,20,0.6046511627906976,0.7213114754098361,0.88,0.6111111111111112,0.5714285714285714,0.1366001903107947,22,4,3,14,36,7,0.6150793650793651,0.8921056555758341
PILOT-R07-R01-core_only-AAC_reference-linear_svm-F4,R01,core_only,AAC_reference,linear_svm,4,131,43,20,0.6744186046511628,0.78125,0.8928571428571429,0.6944444444444444,0.5714285714285714,0.20594435253642612,25,4,3,11,36,7,0.6825396825396826,0.9111945944422015
PILOT-R07-R02-core_only-AAC_reference-linear_svm-F1,R02,core_only,AAC_reference,linear_svm,1,130,44,20,0.6818181818181818,0.7941176470588235,0.8709677419354839,0.7297297297297297,0.42857142857142855,0.12690579427752563,27,3,4,10,37,7,0.6235521235521235,0.9076376625725637
PILOT-R07-R02-core_only-AAC_reference-linear_svm-F2,R02,core_only,AAC_reference,linear_svm,2,130,44,20,0.6818181818181818,0.7666666666666667,0.9583333333333334,0.6388888888888888,0.875,0.39805662169354006,23,7,1,13,36,8,0.7951388888888888,0.9538072502035848
PILOT-R07-R02-core_only-AAC_reference-linear_svm-F3,R02,core_only,AAC_reference,linear_svm,3,131,43,20,0.6511627906976745,0.7761194029850746,0.8387096774193549,0.7222222222222222,0.2857142857142857,0.006532181680580171,26,2,5,10,36,7,0.5912698412698413,0.9033651314356578
PILOT-R07-R02-core_only-AAC_reference-linear_svm-F4,R02,core_only,AAC_reference,linear_svm,4,131,43,20,0.7674418604651163,0.8529411764705882,0.90625,0.8055555555555556,0.5714285714285714,0.31897158992671304,29,4,3,7,36,7,0.8253968253968255,0.9663511789718836
PILOT-R07-R03-core_only-AAC_reference-linear_svm-F1,R03,core_only,AAC_reference,linear_svm,1,130,44,20,0.75,0.835820895522388,0.9333333333333333,0.7567567567567568,0.7142857142857143,0.3699008279808363,28,5,2,9,37,7,0.7490347490347491,0.9384086596496695
PILOT-R07-R03-core_only-AAC_reference-linear_svm-F2,R03,core_only,AAC_reference,linear_svm,2,130,44,20,0.6363636363636364,0.75,0.8571428571428571,0.6666666666666666,0.5,0.1336306209562122,24,4,4,12,36,8,0.6180555555555556,0.8806512469162547
PILOT-R07-R03-core_only-AAC_reference-linear_svm-F3,R03,core_only,AAC_reference,linear_svm,3,131,43,20,0.7441860465116279,0.8307692307692308,0.9310344827586207,0.75,0.7142857142857143,0.36578220582351284,27,5,2,9,36,7,0.8333333333333333,0.9644543292196246
PILOT-R07-R03-core_only-AAC_reference-linear_svm-F4,R03,core_only,AAC_reference,linear_svm,4,131,43,20,0.7209302325581395,0.8125,0.9285714285714286,0.7222222222222222,0.7142857142857143,0.3381175937165205,26,5,2,10,36,7,0.7817460317460317,0.9535692608399056
PILOT-R07-R04-core_only-AAC_reference-linear_svm-F1,R04,core_only,AAC_reference,linear_svm,1,130,44,20,0.6136363636363636,0.711864406779661,0.9545454545454546,0.5675675675675675,0.8571428571428571,0.31068488300060004,21,6,1,16,37,7,0.77992277992278,0.9353333072960808
PILOT-R07-R04-core_only-AAC_reference-linear_svm-F2,R04,core_only,AAC_reference,linear_svm,2,130,44,20,0.75,0.8405797101449275,0.8787878787878788,0.8055555555555556,0.5,0.2721655269759087,29,4,4,7,36,8,0.6979166666666667,0.9230197296134508
PILOT-R07-R04-core_only-AAC_reference-linear_svm-F3,R04,core_only,AAC_reference,linear_svm,3,131,43,20,0.7209302325581395,0.8,1.0,0.6666666666666666,1.0,0.49559462778335206,24,7,0,12,36,7,0.8095238095238095,0.9640358913192372
PILOT-R07-R04-core_only-AAC_reference-linear_svm-F4,R04,core_only,AAC_reference,linear_svm,4,131,43,20,0.7209302325581395,0.8235294117647058,0.875,0.7777777777777778,0.42857142857142855,0.17459497553883238,28,3,4,8,36,7,0.6190476190476191,0.907330496224705
PILOT-R07-R05-core_only-AAC_reference-linear_svm-F1,R05,core_only,AAC_reference,linear_svm,1,130,44,20,0.6818181818181818,0.7941176470588235,0.8709677419354839,0.7297297297297297,0.42857142857142855,0.12690579427752563,27,3,4,10,37,7,0.7451737451737451,0.9475804171845055
PILOT-R07-R05-core_only-AAC_reference-linear_svm-F2,R05,core_only,AAC_reference,linear_svm,2,130,44,20,0.6818181818181818,0.78125,0.8928571428571429,0.6944444444444444,0.625,0.25612535683274,25,5,3,11,36,8,0.6909722222222222,0.9236560632798589
PILOT-R07-R05-core_only-AAC_reference-linear_svm-F3,R05,core_only,AAC_reference,linear_svm,3,131,43,20,0.6744186046511628,0.7878787878787878,0.8666666666666667,0.7222222222222222,0.42857142857142855,0.1212135087055675,26,3,4,10,36,7,0.6349206349206349,0.9201877431698148
PILOT-R07-R05-core_only-AAC_reference-linear_svm-F4,R05,core_only,AAC_reference,linear_svm,4,131,43,20,0.6976744186046512,0.7868852459016393,0.96,0.6666666666666666,0.8571428571428571,0.3919831548048891,24,6,1,12,36,7,0.8293650793650794,0.9673596902132654
PILOT-R07-R06-core_only-AAC_reference-linear_svm-F1,R06,core_only,AAC_reference,linear_svm,1,130,44,20,0.7727272727272727,0.8529411764705882,0.9354838709677419,0.7837837837837838,0.7142857142857143,0.3992889624829465,29,5,2,8,37,7,0.7722007722007722,0.9578591343655916
PILOT-R07-R06-core_only-AAC_reference-linear_svm-F2,R06,core_only,AAC_reference,linear_svm,2,130,44,20,0.75,0.8450704225352113,0.8571428571428571,0.8333333333333334,0.375,0.19920476822239894,30,3,5,6,36,8,0.5763888888888888,0.8757590730694539
PILOT-R07-R06-core_only-AAC_reference-linear_svm-F3,R06,core_only,AAC_reference,linear_svm,3,131,43,20,0.7674418604651163,0.84375,0.9642857142857143,0.75,0.8571428571428571,0.4702908348966149,27,6,1,9,36,7,0.7698412698412699,0.9451681746301667
PILOT-R07-R06-core_only-AAC_reference-linear_svm-F4,R06,core_only,AAC_reference,linear_svm,4,131,43,20,0.813953488372093,0.875,1.0,0.7777777777777778,1.0,0.6024640760767093,28,7,0,8,36,7,0.9166666666666666,0.9848975958306124
PILOT-R07-R07-core_only-AAC_reference-linear_svm-F1,R07,core_only,AAC_reference,linear_svm,1,130,44,20,0.6590909090909091,0.7619047619047619,0.9230769230769231,0.6486486486486487,0.7142857142857143,0.2699945793846108,24,5,2,13,37,7,0.7027027027027027,0.9371526946883388
PILOT-R07-R07-core_only-AAC_reference-linear_svm-F2,R07,core_only,AAC_reference,linear_svm,2,130,44,20,0.7727272727272727,0.8571428571428571,0.8823529411764706,0.8333333333333334,0.5,0.3067859955389482,30,4,4,6,36,8,0.6909722222222223,0.9029387177380064
PILOT-R07-R07-core_only-AAC_reference-linear_svm-F3,R07,core_only,AAC_reference,linear_svm,3,131,43,20,0.7209302325581395,0.8181818181818182,0.9,0.75,0.5714285714285714,0.25837616329344654,27,4,3,9,36,7,0.7817460317460316,0.9499743474978037
PILOT-R07-R07-core_only-AAC_reference-linear_svm-F4,R07,core_only,AAC_reference,linear_svm,4,131,43,20,0.6511627906976745,0.7368421052631579,1.0,0.5833333333333334,1.0,0.4308202184276646,21,7,0,15,36,7,0.7579365079365079,0.9536936286891035
PILOT-R07-R08-core_only-AAC_reference-linear_svm-F1,R08,core_only,AAC_reference,linear_svm,1,130,44,20,0.6818181818181818,0.8055555555555556,0.8285714285714286,0.7837837837837838,0.14285714285714285,-0.06651941818943974,29,1,6,8,37,7,0.583011583011583,0.9062371966243659
PILOT-R07-R08-core_only-AAC_reference-linear_svm-F2,R08,core_only,AAC_reference,linear_svm,2,130,44,20,0.6363636363636364,0.7333333333333333,0.9166666666666666,0.6111111111111112,0.75,0.2797154638927579,22,6,2,14,36,8,0.7395833333333333,0.9399287715657852
PILOT-R07-R08-core_only-AAC_reference-linear_svm-F3,R08,core_only,AAC_reference,linear_svm,3,131,43,20,0.6976744186046512,0.7936507936507936,0.9259259259259259,0.6944444444444444,0.7142857142857143,0.3121728151987113,25,5,2,11,36,7,0.75,0.9535163725837518
PILOT-R07-R08-core_only-AAC_reference-linear_svm-F4,R08,core_only,AAC_reference,linear_svm,4,131,43,20,0.627906976744186,0.7142857142857143,1.0,0.5555555555555556,1.0,0.41119596982930745,20,7,0,16,36,7,0.7341269841269842,0.9486566944352518
PILOT-R07-R09-core_only-AAC_reference-linear_svm-F1,R09,core_only,AAC_reference,linear_svm,1,130,44,20,0.7045454545454546,0.8115942028985508,0.875,0.7567567567567568,0.42857142857142855,0.1522038868295523,28,3,4,9,37,7,0.694980694980695,0.9196458825454297
PILOT-R07-R09-core_only-AAC_reference-linear_svm-F2,R09,core_only,AAC_reference,linear_svm,2,130,44,20,0.75,0.835820895522388,0.9032258064516129,0.7777777777777778,0.625,0.3404938109435677,28,5,3,8,36,8,0.6909722222222222,0.9155564625483013
PILOT-R07-R09-core_only-AAC_reference-linear_svm-F3,R09,core_only,AAC_reference,linear_svm,3,131,43,20,0.7209302325581395,0.8125,0.9285714285714286,0.7222222222222222,0.7142857142857143,0.3381175937165205,26,5,2,10,36,7,0.7023809523809523,0.9322975345832393
PILOT-R07-R09-core_only-AAC_reference-linear_svm-F4,R09,core_only,AAC_reference,linear_svm,4,131,43,20,0.6744186046511628,0.7586206896551724,1.0,0.6111111111111112,1.0,0.45133546692422005,22,7,0,14,36,7,0.8412698412698413,0.9688509344881635
PILOT-R07-R10-core_only-AAC_reference-linear_svm-F1,R10,core_only,AAC_reference,linear_svm,1,130,44,20,0.6363636363636364,0.7575757575757576,0.8620689655172413,0.6756756756756757,0.42857142857142855,0.08043947985153671,25,3,4,12,37,7,0.6988416988416988,0.9377673627705212
PILOT-R07-R10-core_only-AAC_reference-linear_svm-F2,R10,core_only,AAC_reference,linear_svm,2,130,44,20,0.75,0.835820895522388,0.9032258064516129,0.7777777777777778,0.625,0.3404938109435677,28,5,3,8,36,8,0.75,0.9283661540437219
PILOT-R07-R10-core_only-AAC_reference-linear_svm-F3,R10,core_only,AAC_reference,linear_svm,3,131,43,20,0.5348837209302325,0.6666666666666666,0.8333333333333334,0.5555555555555556,0.42857142857142855,-0.011799872090079811,20,3,4,16,36,7,0.5396825396825398,0.8530475154594397
PILOT-R07-R10-core_only-AAC_reference-linear_svm-F4,R10,core_only,AAC_reference,linear_svm,4,131,43,20,0.813953488372093,0.8823529411764706,0.9375,0.8333333333333334,0.7142857142857143,0.46334820431459367,30,5,2,6,36,7,0.8452380952380952,0.9711740166347772
PILOT-R07-R01-core_plus_sensitivity-AAC_reference-linear_svm-F1,R01,core_plus_sensitivity,AAC_reference,linear_svm,1,132,45,20,0.6666666666666666,0.7692307692307693,0.8928571428571429,0.6756756756756757,0.625,0.23710497947597114,25,5,3,12,37,8,0.7128378378378378,0.9381039954329691
PILOT-R07-R01-core_plus_sensitivity-AAC_reference-linear_svm-F2,R01,core_plus_sensitivity,AAC_reference,linear_svm,2,133,44,20,0.6590909090909091,0.7619047619047619,0.8888888888888888,0.6666666666666666,0.625,0.23103442669455732,24,5,3,12,36,8,0.7430555555555556,0.9412966205316847
PILOT-R07-R01-core_plus_sensitivity-AAC_reference-linear_svm-F3,R01,core_plus_sensitivity,AAC_reference,linear_svm,3,133,44,20,0.5909090909090909,0.7096774193548387,0.8461538461538461,0.6111111111111112,0.5,0.0871627267280818,22,4,4,14,36,8,0.607638888888889,0.8763868175096694
PILOT-R07-R01-core_plus_sensitivity-AAC_reference-linear_svm-F4,R01,core_plus_sensitivity,AAC_reference,linear_svm,4,133,44,20,0.6818181818181818,0.7878787878787878,0.8666666666666667,0.7222222222222222,0.5,0.18401748249129446,26,4,4,10,36,8,0.6631944444444444,0.8939983707167721
PILOT-R07-R02-core_plus_sensitivity-AAC_reference-linear_svm-F1,R02,core_plus_sensitivity,AAC_reference,linear_svm,1,132,45,20,0.7333333333333333,0.8285714285714286,0.8787878787878788,0.7837837837837838,0.5,0.24534987303147354,29,4,4,8,37,8,0.6841216216216217,0.9076255993329461
PILOT-R07-R02-core_plus_sensitivity-AAC_reference-linear_svm-F2,R02,core_plus_sensitivity,AAC_reference,linear_svm,2,133,44,20,0.6818181818181818,0.7666666666666667,0.9583333333333334,0.6388888888888888,0.875,0.39805662169354006,23,7,1,13,36,8,0.767361111111111,0.9452686478993513
PILOT-R07-R02-core_plus_sensitivity-AAC_reference-linear_svm-F3,R02,core_plus_sensitivity,AAC_reference,linear_svm,3,133,44,20,0.5909090909090909,0.71875,0.8214285714285714,0.6388888888888888,0.375,0.01113588507968435,23,3,5,13,36,8,0.5798611111111112,0.8887642698796712
PILOT-R07-R02-core_plus_sensitivity-AAC_reference-linear_svm-F4,R02,core_plus_sensitivity,AAC_reference,linear_svm,4,133,44,20,0.75,0.8405797101449275,0.8787878787878788,0.8055555555555556,0.5,0.2721655269759087,29,4,4,7,36,8,0.8125,0.9568588676794583
PILOT-R07-R03-core_plus_sensitivity-AAC_reference-linear_svm-F1,R03,core_plus_sensitivity,AAC_reference,linear_svm,1,132,45,20,0.6222222222222222,0.7301587301587301,0.8846153846153846,0.6216216216216216,0.625,0.19090334147466106,23,5,3,14,37,8,0.7466216216216216,0.9421052859288861
PILOT-R07-R03-core_plus_sensitivity-AAC_reference-linear_svm-F2,R03,core_plus_sensitivity,AAC_reference,linear_svm,2,133,44,20,0.6363636363636364,0.75,0.8571428571428571,0.6666666666666666,0.5,0.1336306209562122,24,4,4,12,36,8,0.6041666666666666,0.8750515047610368
PILOT-R07-R03-core_plus_sensitivity-AAC_reference-linear_svm-F3,R03,core_plus_sensitivity,AAC_reference,linear_svm,3,133,44,20,0.7045454545454546,0.7936507936507936,0.9259259259259259,0.6944444444444444,0.75,0.35205245972503973,25,6,2,11,36,8,0.795138888888889,0.9513288867967804
PILOT-R07-R03-core_plus_sensitivity-AAC_reference-linear_svm-F4,R03,core_plus_sensitivity,AAC_reference,linear_svm,4,133,44,20,0.7045454545454546,0.7936507936507936,0.9259259259259259,0.6944444444444444,0.75,0.35205245972503973,25,6,2,11,36,8,0.798611111111111,0.9494723458761749
PILOT-R07-R04-core_plus_sensitivity-AAC_reference-linear_svm-F1,R04,core_plus_sensitivity,AAC_reference,linear_svm,1,132,45,20,0.6222222222222222,0.711864406779661,0.9545454545454546,0.5675675675675675,0.875,0.3384933817212293,21,7,1,16,37,8,0.8141891891891893,0.943297246085758
PILOT-R07-R04-core_plus_sensitivity-AAC_reference-linear_svm-F2,R04,core_plus_sensitivity,AAC_reference,linear_svm,2,133,44,20,0.6136363636363636,0.711864406779661,0.9130434782608695,0.5833333333333334,0.75,0.2573957808351148,21,6,2,15,36,8,0.6840277777777777,0.922341111477087
PILOT-R07-R04-core_plus_sensitivity-AAC_reference-linear_svm-F3,R04,core_plus_sensitivity,AAC_reference,linear_svm,3,133,44,20,0.6818181818181818,0.7741935483870968,0.9230769230769231,0.6666666666666666,0.75,0.3268602252303067,24,6,2,12,36,8,0.7395833333333334,0.9278518494669974
PILOT-R07-R04-core_plus_sensitivity-AAC_reference-linear_svm-F4,R04,core_plus_sensitivity,AAC_reference,linear_svm,4,133,44,20,0.6818181818181818,0.7941176470588235,0.84375,0.75,0.375,0.10825317547305482,27,3,5,9,36,8,0.6111111111111112,0.892397896369388
PILOT-R07-R05-core_plus_sensitivity-AAC_reference-linear_svm-F1,R05,core_plus_sensitivity,AAC_reference,linear_svm,1,132,45,20,0.6444444444444445,0.7647058823529411,0.8387096774193549,0.7027027027027027,0.375,0.06417075008344739,26,3,5,11,37,8,0.7094594594594594,0.9327373698823842
PILOT-R07-R05-core_plus_sensitivity-AAC_reference-linear_svm-F2,R05,core_plus_sensitivity,AAC_reference,linear_svm,2,133,44,20,0.6818181818181818,0.78125,0.8928571428571429,0.6944444444444444,0.625,0.25612535683274,25,5,3,11,36,8,0.732638888888889,0.9344732086696694
PILOT-R07-R05-core_plus_sensitivity-AAC_reference-linear_svm-F3,R05,core_plus_sensitivity,AAC_reference,linear_svm,3,133,44,20,0.6590909090909091,0.7761194029850746,0.8387096774193549,0.7222222222222222,0.375,0.08218816126224048,26,3,5,10,36,8,0.6041666666666666,0.9026963668093411
PILOT-R07-R05-core_plus_sensitivity-AAC_reference-linear_svm-F4,R05,core_plus_sensitivity,AAC_reference,linear_svm,4,133,44,20,0.7045454545454546,0.7936507936507936,0.9259259259259259,0.6944444444444444,0.75,0.35205245972503973,25,6,2,11,36,8,0.8020833333333333,0.9551686407043065
PILOT-R07-R06-core_plus_sensitivity-AAC_reference-linear_svm-F1,R06,core_plus_sensitivity,AAC_reference,linear_svm,1,132,45,20,0.7333333333333333,0.8181818181818182,0.9310344827586207,0.7297297297297297,0.75,0.3831629414515067,27,6,2,10,37,8,0.75,0.9488131258332659
PILOT-R07-R06-core_plus_sensitivity-AAC_reference-linear_svm-F2,R06,core_plus_sensitivity,AAC_reference,linear_svm,2,133,44,20,0.6818181818181818,0.7941176470588235,0.84375,0.75,0.375,0.10825317547305482,27,3,5,9,36,8,0.5729166666666667,0.8796881835875945
PILOT-R07-R06-core_plus_sensitivity-AAC_reference-linear_svm-F3,R06,core_plus_sensitivity,AAC_reference,linear_svm,3,133,44,20,0.7727272727272727,0.8484848484848485,0.9333333333333333,0.7777777777777778,0.75,0.43704152091682436,28,6,2,8,36,8,0.7083333333333334,0.9185074977572485
PILOT-R07-R06-core_plus_sensitivity-AAC_reference-linear_svm-F4,R06,core_plus_sensitivity,AAC_reference,linear_svm,4,133,44,20,0.75,0.8253968253968254,0.9629629629629629,0.7222222222222222,0.875,0.47307049275552215,26,7,1,10,36,8,0.892361111111111,0.975762206382726
PILOT-R07-R07-core_plus_sensitivity-AAC_reference-linear_svm-F1,R07,core_plus_sensitivity,AAC_reference,linear_svm,1,132,45,20,0.7333333333333333,0.8125,0.9629629629629629,0.7027027027027027,0.875,0.45085004798243705,26,7,1,11,37,8,0.7804054054054055,0.950635458166003
PILOT-R07-R07-core_plus_sensitivity-AAC_reference-linear_svm-F2,R07,core_plus_sensitivity,AAC_reference,linear_svm,2,133,44,20,0.7727272727272727,0.8571428571428571,0.8823529411764706,0.8333333333333334,0.5,0.3067859955389482,30,4,4,6,36,8,0.6701388888888888,0.8966395359796792
PILOT-R07-R07-core_plus_sensitivity-AAC_reference-linear_svm-F3,R07,core_plus_sensitivity,AAC_reference,linear_svm,3,133,44,20,0.7272727272727273,0.8181818181818182,0.9,0.75,0.625,0.3105295017040594,27,5,3,9,36,8,0.7604166666666667,0.9407108300443763
PILOT-R07-R07-core_plus_sensitivity-AAC_reference-linear_svm-F4,R07,core_plus_sensitivity,AAC_reference,linear_svm,4,133,44,20,0.6590909090909091,0.7368421052631579,1.0,0.5833333333333334,1.0,0.45044261646145084,21,8,0,15,36,8,0.7638888888888888,0.9477899942217827
PILOT-R07-R08-core_plus_sensitivity-AAC_reference-linear_svm-F1,R08,core_plus_sensitivity,AAC_reference,linear_svm,1,132,45,20,0.7111111111111111,0.8169014084507042,0.8529411764705882,0.7837837837837838,0.375,0.14125902401572996,29,3,5,8,37,8,0.7331081081081081,0.934880738489944
PILOT-R07-R08-core_plus_sensitivity-AAC_reference-linear_svm-F2,R08,core_plus_sensitivity,AAC_reference,linear_svm,2,133,44,20,0.6363636363636364,0.7333333333333333,0.9166666666666666,0.6111111111111112,0.75,0.2797154638927579,22,6,2,14,36,8,0.7291666666666666,0.9376838742107739
PILOT-R07-R08-core_plus_sensitivity-AAC_reference-linear_svm-F3,R08,core_plus_sensitivity,AAC_reference,linear_svm,3,133,44,20,0.6818181818181818,0.78125,0.8928571428571429,0.6944444444444444,0.625,0.25612535683274,25,5,3,11,36,8,0.7534722222222222,0.9470289103734773
PILOT-R07-R08-core_plus_sensitivity-AAC_reference-linear_svm-F4,R08,core_plus_sensitivity,AAC_reference,linear_svm,4,133,44,20,0.5909090909090909,0.6785714285714286,0.95,0.5277777777777778,0.875,0.31199032511115304,19,7,1,17,36,8,0.6805555555555556,0.926951339124783
PILOT-R07-R09-core_plus_sensitivity-AAC_reference-linear_svm-F1,R09,core_plus_sensitivity,AAC_reference,linear_svm,1,132,45,20,0.7777777777777778,0.8529411764705882,0.9354838709677419,0.7837837837837838,0.75,0.44082515274716033,29,6,2,8,37,8,0.7364864864864865,0.9277674231415423
PILOT-R07-R09-core_plus_sensitivity-AAC_reference-linear_svm-F2,R09,core_plus_sensitivity,AAC_reference,linear_svm,2,133,44,20,0.7045454545454546,0.8059701492537313,0.8709677419354839,0.75,0.5,0.21134098610290408,27,4,4,9,36,8,0.6979166666666666,0.9135399212497014
PILOT-R07-R09-core_plus_sensitivity-AAC_reference-linear_svm-F3,R09,core_plus_sensitivity,AAC_reference,linear_svm,3,133,44,20,0.7045454545454546,0.8,0.896551724137931,0.7222222222222222,0.625,0.2825264598420043,26,5,3,10,36,8,0.6979166666666667,0.9326516678790846
PILOT-R07-R09-core_plus_sensitivity-AAC_reference-linear_svm-F4,R09,core_plus_sensitivity,AAC_reference,linear_svm,4,133,44,20,0.6590909090909091,0.7368421052631579,1.0,0.5833333333333334,1.0,0.45044261646145084,21,8,0,15,36,8,0.8020833333333334,0.9551021528011292
PILOT-R07-R10-core_plus_sensitivity-AAC_reference-linear_svm-F1,R10,core_plus_sensitivity,AAC_reference,linear_svm,1,132,45,20,0.6666666666666666,0.7692307692307693,0.8928571428571429,0.6756756756756757,0.625,0.23710497947597114,25,5,3,12,37,8,0.7466216216216216,0.9423855664327216
